legacyCategory,legacyId,sourceCompanyName,displayName,url,logo,showHide,hideReason,parentLegacyId,desc,primarySector,secondarySector,tertiarySector,quaternarySector,quinarySector,senarySector
Personal Care,11513,Social Impact Strategies Group,Social Impact Strategies Group,http://socialimpactnow.com,,Show,,11513,Check,Consulting Services,,,,,
Personal Care,11514,CohenTaylor,CohenTaylor,http://cohentaylor.com,,Show,,11514,national boutique search practice dedicated to finding exceptional leaders.,Software,,,,,
Personal Care,11515,Guild Education,Guild Education,http://guildeducation.com,,Category,,11515,,Training & Courses,,,,,
Personal Care,11516,JSA Sustainable Wealth Management,JSA Sustainable Wealth Management,http://jsafinancial.com,,Show,,11516,Investment Advice,Investment Services,,,,,
Personal Care,11517,OTA Franchise Corporation,OTA Franchise,http://tradingacademy.com,,Show,,11517,Check,Advertising and Public Relations,,,,,
Personal Care,11518,Mulanje Tea Imports,Mulanje Tea Imports,http://mulanjetea.com,,Show,,11518,Manufactures tea products,Tea,,,,,
Personal Care,11519,ZEGO LLC,ZEGO,http://zegofoods.com,,Show,,11519,Manufactures oat products,Food,,,,,
Personal Care,11520,Public News Service,Public News Service,http://publicnewsservice.org,,Show,,11520,news station,News,,,,,
Personal Care,11521,"Skelly Lives, Inc. dba Kozm",Skelly Lives,http://thekozm.com,,Show,,11521,Outerwear gear,Activewear & Outerwear,,,,,
Personal Care,11522,Verdical Group,Verdical Group,http://verdicalgroup.com,,Show,,11522,Check,Construction,,,,,
Personal Care,11523,Next Door Photos,Next Door Photos,http://nextdoorphotos.com,,Show,,11523,local to htx?,Photography,,,,,
Personal Care,11524,"Terra Genesis International, LLC",Terra Genesis International,http://terra-genesis.com,,Show,,11524,Check,Services,,,,,
Personal Care,11525,"Etho Capital, LLC",Etho Capital,http://ethocapital.com,,Show,,11525,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11526,3 Phases Renewables,3 Phases Renewables,http://3phasesrenewables.com,,Show,,11526,Check,Cleaning Services,,,,,
Personal Care,11527,Mascoma Bank,Mascoma Bank,http://mascomabank.com,,Show,,11527,,Commercial Banking,,,,,
Personal Care,11528,CAUSEBOX,CAUSEBOX,http://causebox.com,,Show,,11528,Check,Services,,,,,
Personal Care,11529,Floyd Snider,Floyd Snider,http://floydsnider.com,,Show,,11529,Check,Consulting Services,,,,,
Personal Care,11530,"Y8 studio, Inc.",Y8 studio,http://Y8studio.com,,Show,,11530,,"Architecture, Engineering & Design",,,,,
Personal Care,11531,The Good,The Good,http://thegood.com,,Show,,11531,Check,Services,,,,,
Personal Care,11532,"Broughton Consulting, LLC",Broughton Consulting,http://broughton-consulting.com,,Show,,11532,Check,Consulting Services,,,,,
Personal Care,11533,humbition,humbition,http://humbition.com,,Show,,11533,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11534,Dunlap Law PLC,Dunlap Law,http://dunlaplawplc.com,,Show,,11534,,Legal Services,,,,,
Personal Care,11535,GoodPop,GoodPop,http://goodpops.com,,Show,,11535,Manufactures frozen popsicle products,Food,,,,,
Personal Care,11536,Capital Factory,Capital Factory,http://capitalfactory.com,,Show,,11536,Check,Services,,,,,
Personal Care,11537,White & Elm,White & Elm,http://whiteandelm.com,,Show,,11537,Skincare masks and lotions,Skincare,,,,,
Personal Care,11538,Patton Valley Vineyard,Patton Valley Vineyard,http://pattonvalley.com,,Show,,11538,,Wineries,,,,,
Personal Care,11539,Northeast Solar Design Associates,Northeast Solar Design Associates,http://northeast-solar.com,,Show,,11539,Check,Energy Equipment & Services,,,,,
Personal Care,11540,Seal The Seasons,Seal The Seasons,http://sealtheseasons.com,,Category,,11540,Imports produce,"Fruit, Vegetable & Crop farming",,,,,
Personal Care,11541,Ecotone Analytics GBC,Ecotone Analytics GBC,http://ecotone-partners.com,,Show,,11541,Check,Consulting Services,,,,,
Personal Care,11542,UpDIG,UpDIG,http://UpDIG.is,,Category,,11542,,Industrial Goods,,,,,
Personal Care,11543,"Giving Assistant, Inc.",Giving Assistant,http://givingassistant.org,,Show,,11543,Check,Services,,,,,
Personal Care,11544,Ecodeo,Ecodeo,http://ecodeo.co,,Show,,11544,film and digital company for climate change,Environmental Innovation,,,,,
Personal Care,11545,Shadow,Shadow,http://ShadowApp.com,,Show,,11545,Check,Services,,,,,
Personal Care,11546,Synthesis Life Insurance,Synthesis Life Insurance,http://synthesislife.com,,Show,,11546,Insurance Carriers,Insurance Carriers,,,,,
Personal Care,11547,"Brains On Fire, Inc.",Brains On Fire,http://brainsonfire.com,,Show,,11547,Check,Advertising and Public Relations,,,,,
Personal Care,11548,Element Five,Element Five,http://elementfive.com,,Show,,11548,Check,Advertising and Public Relations,,,,,
Personal Care,11549,"Artisan Dental, LLC",Artisan Dental,http://artisandentalmadison.com,,Show,,11549,Check,Services,,,,,
Personal Care,11550,"Arcadia Technology, Inc.",Arcadia Technology,http://Arcadia-tec.com,,Show,,11550,Check,Services,,,,,
Personal Care,11551,Where There Be Dragons,Where There Be Dragons,http://wheretherebedragons.com,,Category,,11551,travel abroad programs,Travel Services,Educational Services,,,,
Personal Care,11552,CSMlearn,CSMlearn,http://csmlearn.com,,Category,,11552,,Training & Courses,,,,,
Personal Care,11553,Greenprint Partners,Greenprint Partners,http://greenprintpartners.com,,Show,,11553,Check,Construction,,,,,
Personal Care,11554,Mackey Advisors,Mackey Advisors,http://MackeyAdvisors.com,,Show,,11554,Check,Consulting Services,,,,,
Personal Care,11555,"WholeTrees, LLC",WholeTrees,http://wholetrees.com,,Show,,11555,Check,Construction,,,,,
Personal Care,11556,City First Bank,City First Bank,http://cityfirstbank.com,,Show,,11556,,Commercial Banking,,,,,
Personal Care,11557,Visit.org,Visit.org,http://visit.org,,Show,,11557,Check,Services,,,,,
Personal Care,11558,Accompany,Accompany,http://accompanyus.com,,Show,,11558,,Jewelry,,,,,
Personal Care,11559,"Effective Assets, Inc.",Effective Assets,http://effectiveassets.com,,Show,,11559,Asset/Portfolio Management,Financial Services,,,,,
Personal Care,11560,Work Wisdom LLC,Work Wisdom,http://workwisdomllc.com,,Show,,11560,Check,Services,,,,,
Personal Care,11561,Rachio,Rachio,http://rachio.com,,Show,,11561,Sprinkler system,"Nursery, Lawn & Garden Stores",,,,,
Personal Care,11562,BlueWave Solar,BlueWave Solar,http://bluewavesolar.com,,Show,,11562,Check,Energy Equipment & Services,,,,,
Personal Care,11563,Neighborhood Sun,Neighborhood Sun,https://neighborhoodsun.solar,,Show,,11563,Check,Energy Equipment & Services,,,,,
Personal Care,11564,Walden Local Meat,Walden Local Meat,http://waldenlocalmeat.com,,Show,,11564,Manufactures meat products,Meat & Poultry Products,,,,,
Personal Care,11565,fitppl,fitppl,http://fitppl.com,,Show,,11565,Vitamin health supplements,Vitamins & Supplements,,,,,
Personal Care,11566,3x5 Partners,3x5 Partners,http://3x5partners.com,,Show,,11566,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11567,Wanderwell,Wanderwell,http://gowanderwell.com,,Show,,11567,Insurance Carriers,Insurance Carriers,,,,,
Personal Care,11568,Valor CSR,Valor CSR,http://valorcsr.com,,Show,,11568,Check,Consulting Services,,,,,
Personal Care,11569,"Organic Bliss, Inc.",Organic Bliss,http://organicbliss.com,,Show,,11569,Manufactures other baked good products- cake & cookes,Cookies & Chips,,,,,
Personal Care,11570,EPOCH PI,EPOCH PI,http://epochpi.com,,Show,,11570,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11571,Uncommon Cacao,Uncommon Cacao,http://uncommoncacao.com,,Show,,11571,Manufactures chocolate products,Chocolate,,,,,
Personal Care,11572,Russell Herder,Russell Herder,http://russellherder.com,,Show,,11572,Check,Advertising and Public Relations,,,,,
Personal Care,11573,Scratch and Peck Feeds,Scratch and Peck Feeds,http://scratchandpeck.com,,Show,,11573,Feed store for mainly farm animals,Pet & Pet Supply stores,,,,,
Personal Care,11574,Green Hammer,Green Hammer,http://greenhammer.com,,Show,,11574,Check,Construction,,,,,
Personal Care,11575,XPLANE,XPLANE,http://xplane.com,,Show,,11575,Check,Consulting Services,,,,,
Personal Care,11576,Blue Star Integrative Studio,Blue Star Integrative Studio,http://www.bsi.studio,,Show,,11576,,"Architecture, Engineering & Design",,,,,
Personal Care,11577,Creative Chi Inc,Creative Chi,http://createchi.com,,Show,,11577,Check,Advertising and Public Relations,,,,,
Personal Care,11578,Modern Energy,Modern Energy,https://www.modern.energy,,Show,,11578,Check,Energy Equipment & Services,,,,,
Personal Care,11579,Green Commuter,Green Commuter,http://greencommuter.org,,Show,,11579,Electronic car rentaling,Rental Services,,,,,
Personal Care,11580,AeroFarms,AeroFarms,http://aerofarms.com,,Category,,11580,"vertically farmed kale,arugula,green mixes, microgreens","Fruit, Vegetable & Crop farming",,,,,
Personal Care,11581,Metis Consulting Group,Metis Consulting Group,http://metisconsultinggroup.com,,Show,,11581,Check,Consulting Services,,,,,
Personal Care,11582,"Merge4 Mfg, Inc",Merge4 Mfg,http://merge4.com,,Show,,11582,,Socks,,,,,
Personal Care,11583,Scream Agency,Scream Agency,http://screamagency.com,,Show,,11583,Check,Advertising and Public Relations,,,,,
Personal Care,11584,"Taos Ski Valley, Inc.",Taos Ski Valley,http://skitaos.com,,Show,,11584,,Skiing & Snowboarding,,,,,
Personal Care,11585,"Capital Plus Financial, LLC",Capital Plus Financial,http://capitalplusfin.com,,Show,,11585,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11586,Vivid Story,Vivid Story,http://vividstory.co,,Show,,11586,,Art & Digital Media,,,,,
Personal Care,11587,She+ Geeks Out,She+ Geeks Out,http://shegeeksout.com,,Show,,11587,Check,Services,,,,,
Personal Care,11588,"Geneva Global, Inc.",Geneva Global,http://genevaglobal.com,,Show,,11588,Check,Consulting Services,,,,,
Personal Care,11589,Nectar Consulting Inc,Nectar Consulting,http://NectarConsulting.com,,Show,,11589,Check,Consulting Services,,,,,
Personal Care,11590,Bensimon Center,Bensimon Center,http://BensimonCenter.com,,Category,,11590,plastic surgery,Physicians,,,,,
Personal Care,11591,Prepare Inc,Prepare,http://prepareinc.com,,Show,,11591,Check,Consulting Services,,,,,
Personal Care,11592,Global Works,Global Works Travel,http://globalworkstravel.com,,Show,,11592,,Travel Services,Social Services,,,,
Personal Care,11593,Beta Bionics,Beta Bionics,http://betabionics.com,,Show,,11593,Check,Services,,,,,
Personal Care,11594,Revelry Group,Revelry Group,http://revelrygroup.com,,Show,,11594,Check,Advertising and Public Relations,,,,,
Personal Care,11595,"Modernist Financial, LLC",Modernist Financial,http://modernistfinancial.com,,Show,,11595,Investment Advice,Investment Services,,,,,
Personal Care,11596,Brink Communications,Brink Communications,http://brinkcomm.com,,Show,,11596,Check,Advertising and Public Relations,,,,,
Personal Care,11597,Cafe Campesino and Sweetwater Organic Coffee,Cafe Campesino and Sweetwater Organic Coffee,http://cafecampesino.com,,Show,,11597,Wholesale coffee,Coffee,,,,,
Personal Care,11599,BSW Wealth Partners,BSW Wealth Partners,http://bsw.com,,Show,,11599,Check,Services,,,,,
Personal Care,11600,Sufferfest Beer Company,Sufferfest Beer Company,http://sufferfestbeer.com,,Show,,11600,beer company,Beer,,,,,
Personal Care,11601,Orchestrate Technologies,Orchestrate Technologies,http://orchestratetech.com,,Show,,11601,Check,Technology,,,,,
Personal Care,11602,Pacific Collective Real Estate,Pacific Collective Real Estate,http://pacificcollective.com,,Category,,11602,,Real Estate & Renting,,,,,
Personal Care,11603,Amalgamated Bank,Amalgamated Bank,http://amalgamatedbank.com,,Show,,11603,,Commercial Banking,,,,,
Personal Care,11604,Ox Verte,Ox Verte,http://oxverte.com,,Show,,11604,Check,Services,,,,,
Personal Care,11605,Pause i/O,Pause i/O,http://pauseio.com,,Show,,11605,Check,Services,,,,,
Personal Care,11606,Permanente Dental Associates PC,Permanente Dental Associates PC,http://pda-dental.com,,Show,,11606,website for joining a dental team,Advertising and Public Relations,,,,,
Personal Care,11607,PowerDash Inc.,PowerDash,http://powerdash.com,,Show,,11607,Check,Energy Equipment & Services,,,,,
Personal Care,11608,"Headframe Spirits, Inc.",Headframe Spirits,http://headframespirits.com,,Show,,11608,vodka and gin company,Liquor,,,,,
Personal Care,11609,"Stonyfield Farm, Inc.",Stonyfield Farm,http://stonyfield.com,,Show,,11609,Manufactures yogurt and dairy products,Dairy,,,,,
Personal Care,11610,Clover Sonoma,Clover Sonoma,http://cloversonoma.com,,Show,,11610,Manufactures premade smoothies for kids,Beverage,,,,,
Personal Care,11611,VPL,VPL,http://vplstore.com,,Show,,11611,Outerwear gear,Activewear & Outerwear,,,,,
Personal Care,11612,"North, Inc.",North,http://north.com,,Show,,11612,Check,Advertising and Public Relations,,,,,
Personal Care,11613,Conscience Bay Company LLC,Conscience Bay Company,http://cbayco.com,,Category,,11613,"invests in agricultural land, hide",,,,,,
Personal Care,11614,CoLab Cooperative,CoLab Cooperative,https://colab.coop,,Show,,11614,Check,Services,,,,,
Personal Care,11615,"Allbirds, Inc.",Allbirds,http://allbirds.com,,Show,,11615,,Athletic Shoes,,,,,
Personal Care,11616,ResolutionCare Network,ResolutionCare Network,http://resolutioncare.com,,Category,,11616,,Healthcare Services,,,,,
Personal Care,11617,"Mac's List, Inc.",Mac's List,http://macslist.org,,Show,,11617,Check,Services,,,,,
Personal Care,11618,Palto,Palto,http://paltopkg.com,,Show,,11618,Check,Transportation Services,,,,,
Personal Care,11619,ROAR for Good LLC,ROAR for Good,http://ROARforgood.com,,Show,,11619,Check,Services,,,,,
Personal Care,11620,"Certifiably, Inc.",Certifiably,http://17ways.co,,Show,,11620,Check,Services,,,,,
Personal Care,11621,"Thrive Farmers International, Inc.",Thrive Farmers International,http://thrivefarmers.com,,Show,,11621,Manufactures beverage products,Tea,Coffee,,,,
Personal Care,11622,Dr. Brite,Dr. Brite,http://drbrite.com,,Show,,11622,multiple products for oral care,Oral care,,,,,
Personal Care,11623,"Imago, LLC",Imago,https://www.imago.works,,Show,,11623,Check,Consulting Services,,,,,
Personal Care,11624,Bluestone Life,Bluestone Life,http://bluestonelife.com,,Show,,11624,Insurance Carriers,Insurance Carriers,,,,,
Personal Care,11625,"Better World Club, Inc.",Better World Club,http://betterworldclub.com,,Show,,11625,Insurance Carriers,Insurance Carriers,,,,,
Personal Care,11626,Sierra Sage Herbs LLC - Green Goo,Sierra Sage Herbs,http://greengoo.com,,Show,,11626,they sell skincare and bath products,Skincare,Soap & Bath Products,,,,
Personal Care,11627,"Daycos, Inc","Daycos,",http://daycos.com,,Show,,11627,Check,Services,,,,,
Personal Care,11628,Noonday Collection,Noonday Collection,http://noondaycollection.com,,Show,,11628,,Jewelry,,,,,
Personal Care,11629,"Facilities Management Services, Inc.",Facilities Management Services,http://facilitiesmgmt.com,,Show,,11629,,Janitorial Services,,,,,
Personal Care,11630,IN GOOD CO,IN GOOD CO,http://weareingoodco.com,,Show,,11630,Check,Advertising and Public Relations,,,,,
Personal Care,11631,Mangrove Web Development,Mangrove Web Development,http://mangrove-web.com,,Show,,11631,Check,Art & Digital Media,,,,,
Personal Care,11632,Flowers for Dreams,Flowers for Dreams,http://flowersfordreams.com,,Show,,11632,Check,Services,,,,,
Personal Care,11633,"data.world, Inc.",data.world,https://data.world,,Show,,11633,catalog for data discovery,Software,,,,,
Personal Care,11634,Recycle-A-Textbook.com,Recycle-A-Textbook.com,http://recycleatextbook.com,,Category,,11634,"expired, hide",Educational Services,,,,,
Personal Care,11635,SoFine Food,SoFine Food,http://dressitupdressing.com,,Show,,11635,Manufactures salad dressing products,Condiments,,,,,
Personal Care,11636,"Boomerang Information Services, Inc.",Boomerang Information Services,http://boomerangis.com,,Show,,11636,Check,Advertising and Public Relations,,,,,
Personal Care,11637,Houwzer,Houwzer,http://houwzer.com,,Show,,11637,Real Estate,Financial Services,,,,,
Personal Care,11638,Seams To Fit,Seams To Fit,http://seamstofit.com,,Show,,11638,Women-only high,Luxury Fashion,,,,,
Personal Care,11639,Jenny Kassan Consulting,Jenny Kassan Consulting,http://jennykassan.com,,Show,,11639,Check,Consulting Services,,,,,
Personal Care,11640,Techstars,Techstars,http://techstars.com,,Show,,11640,Investment Solutions,Investment Services,,,,,
Personal Care,11641,"Transcend, The Fearless Company","Transcend, The Fearless Company",http://leadfearlessly.com,,Show,,11641,Check,Consulting Services,,,,,
Personal Care,11642,OlyKraut,OlyKraut,http://olykraut.com,,Show,,11642,Manufactures sauerkraut,Condiments,,,,,
Personal Care,11643,Northwest Permanente,Northwest Permanente,http://nwp.kpphysiciancareers.com,,Category,,11643,,Physicians,,,,,
Personal Care,11644,Black Fox Philanthropy LLC,Black Fox Philanthropy,http://blackfoxphilanthropy.com,,Show,,11644,Fundraising firm,Financial Services,,,,,
Personal Care,11645,Colibri Digital Marketing,Colibri Digital Marketing,http://colibridigitalmarketing.com,,Show,,11645,Check,Advertising and Public Relations,,,,,
Personal Care,11646,Leesa Sleep,Leesa Sleep,http://leesa.com,,Show,,11646,Online store that sells products made for bedroom and sleep.,Bedding,,,,,
Personal Care,11647,"Ripple Foods, PBC","Ripple Foods, PBC",http://ripplefoods.com,,Show,,11647,Imports dairy and protein shake products,Milk,,,,,
Personal Care,11648,Two Dudes Painting Company,Two Dudes Painting Company,http://twodudes.com,,Show,,11648,Check,Services,,,,,
Personal Care,11649,American College of Education,American College of Education,http://ace.edu,,Category,,11649,,Educational Services,,,,,
Personal Care,11650,Habitus Incorporated,Habitusrporated,http://habitusincorporated.com,,Show,,11650,Check,Services,,,,,
Personal Care,11651,"The Zen Life Center, Inc.",The Zen Life Center,http://thezenlifecenter.com,,Show,,11651,Martial arts program,Fitness & Recreational Sports Centers,,,,,
Personal Care,11652,Kosmenko & Co.,Kosmenko & Co.,http://kosmenko.co,,Show,,11652,Check,Services,,,,,
Personal Care,11653,North Coast Organics,North Coast Organics,http://northcoastorganics.us,,Show,,11653,organic deodarant,Personal Care,,,,,
Personal Care,11654,"Lemonade, Inc.",Lemonade,http://lemonade.com,,Show,,11654,Insurance,Insurance Carriers,,,,,
Personal Care,11655,American College of Healthcare Sciences,American College of Healthcare Sciences,http://achs.edu,,Category,,11655,online degree,"Colleges, Universities & Schools",,,,,
Personal Care,11656,LineSync Architecture,LineSync Architecture,http://LineSync.com,,Show,,11656,,"Architecture, Engineering & Design",,,,,
Personal Care,11657,"Keene Advisors, Inc.",Keene Advisors,http://keeneadvisors.com,,Show,,11657,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11658,Happy Dirt,Happy Dirt,http://happydirt.com,,Category,,11658,Farm fresh produce,"Fruit, Vegetable & Crop farming",,,,,
Personal Care,11659,Blue Beautifly LLC,Blue Beautifly,http://bluebeautifly.com,,Show,,11659,they sell multiple types of products for skin care,Skincare,,,,,
Personal Care,11660,Advanced Enviro Systems,Advanced Enviro Systems,http://advancedenvirosystems.com,,Show,,11660,Check,Services,,,,,
Personal Care,11661,Flynner Homes,Flynner Homes,http://flynnerhomes.com,,Category,,11661,,Real Estate & Renting,,,,,
Personal Care,11662,"ISOS Group, Inc.",ISOS Group,http://isosgroup.com,,Show,,11662,Check,Services,,,,,
Personal Care,11663,The National Society of Leadership and Success,The National Society of Leadership and Success,http://nsls.org,,Show,,11663,leadership honor sociaty,Organizations & Associations,,,,,
Personal Care,11664,"SpringFour, Inc.",SpringFour,http://springfour.com,,Show,,11664,Loan repayments,Financial Services,,,,,
Personal Care,11665,Coffee By Design,Coffee By Design,http://coffeebydesign.com,,Show,,11665,Wholesale Coffee,Coffee,,,,,
Personal Care,11666,"Northwest Capital Management, Inc.",Northwest Capital Management,http://nwcm.com,,Show,,11666,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11667,Navitas Organics,Navitas Organics,http://navitasorganics.com,,Show,,11667,Manufactures superfood products,Food,,,,,
Personal Care,11668,Lyv Life Inc.,Cora,https://cora.life,,Show,,11668,they sell period care products,Feminine Hygiene,,,,,
Personal Care,11669,"Green Dinosaur, Inc.",Green Dinosaur,http://greendinosaur.org,,Show,,11669,Check,Construction,,,,,
Personal Care,11670,"Eco-Products, Inc.",Eco-Products,http://ecoproducts.com,,Show,,11670,Kitchen and containers (eco friendly products),Zero Waste Products,,,,,
Personal Care,11671,Love Bottle,Love Bottle,http://lovebottle.com,,Show,,11671,Water bottles,Home & Garden,,,,,
Personal Care,11672,"Lulu Press, Inc.",Lulu Press,http://lulu.com,,Show,,11672,"publishing, printing and selling book service",Publishing,,,,,
Personal Care,11673,re:focus partners,re:focus partners,http://refocuspartners.com,,Show,,11673,Check,Construction,,,,,
Personal Care,11674,SCP,SCP,http://aboutscp.com,,Show,,11674,communications firm,Services,,,,,
Personal Care,11675,Public - Supply,Public - Supply,http://public-supply.com,,Show,,11675,Notebook covers,Office Supplies & Stationary Stores,,,,,
Personal Care,11676,"Eco Promotional Products, Inc.",Eco Promotional Products,http://ecopromotionsonline.com,,Show,,11676,Recycled eco friendly products and accessories,Zero Waste Products,,,,,
Personal Care,11677,P.L.A.Y. Pet Lifestyle and You Inc.,P.L.A.Y. Pet Lifestyle and You,http://petplay.com,,Show,,11677,Pet accessories for indoors and outdoors,Pet & Pet Supply stores,Sports & Outdoors,,,,
Personal Care,11678,"High Impact Financial Analysis, LLC",High Impact Financial Analysis,http://highimpactanalysis.com,,Show,,11678,Investment Advice,Investment Services,,,,,
Personal Care,11679,Bolder Industries,Bolder Industries,http://BolderIndustries.com,,Show,,11679,Check,Construction,,,,,
Personal Care,11680,LED Inspire | WATT and FLUX,LED Inspire | WATT and FLUX,http://wattandflux.com,,Show,,11680,Check,Energy Equipment & Services,,,,,
Personal Care,11681,Arctic Solar Ventures Corporation,Arctic Solar Ventures,http://arcticsolarventures.com,,Show,,11681,Check,Energy Equipment & Services,,,,,
Personal Care,11682,Rogue Creamery,Rogue Creamery,http://roguecreamery.com,,Show,,11682,Manufactures icecream products,Icecream & Frozen Yogurt,,,,,
Personal Care,11683,Highland Group,Highland Group,http://wearehg.com,,Show,,11683,Check,Advertising and Public Relations,,,,,
Personal Care,11684,Fit 4 Dance,Fit 4 Dance,http://fit4dancenyc.com,,Show,,11684,Dance program,Fitness & Recreational Sports Centers,,,,,
Personal Care,11685,"Wicked Joe, Wicked Leaf & Benbows Coffee","Wicked Joe, Wicked Leaf & Benbows Coffee",http://wickedjoe.com,,Show,,11685,Wholesale Coffee,Coffee,,,,,
Personal Care,11686,"NorthFork Financial, LLC",NorthFork Financial,http://northforkfinancial.com,,Show,,11686,Investment Advice,Investment Services,,,,,
Personal Care,11687,Boston Common Asset Management LLC,Boston Common Asset Management,http://bostoncommonasset.com,,Show,,11687,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11688,Encore Renewable Energy,Encore Renewable Energy,http://encorerenewableenergy.com,,Show,,11688,Check,Energy Equipment & Services,,,,,
Personal Care,11689,Fair Game Beverage Company,Fair Game Beverage Company,http://fairgamebeverage.com,,Show,,11689,liquor brand company,Liquor,,,,,
Personal Care,11690,The Black Sheep Agency,The Black Sheep Agency,http://theblacksheepagency.com,,Show,,11690,Check,Advertising and Public Relations,,,,,
Personal Care,11691,"Ash Creek Forest Management, LLC",Ash Creek Forest Management,http://ashcreekforestry.org,,Category,,11691,restore natural habitats.,"Agriculture, Forestry, Fishing and Hunting",,,,,
Personal Care,11692,Well Clinic,Well Clinic,http://wellsanfrancisco.com,,Category,,11692,,Healthcare Services,,,,,
Personal Care,11693,One Hundred Seconds,One Hundred Seconds,http://onehundredseconds.com,,Show,,11693,Check,Art & Digital Media,,,,,
Personal Care,11694,Practice Makes Perfect Holdings PBC,Practice Makes Perfect Holdings PBC,http://practicemakesperfect.org,,Category,,11694,,Educational Services,,,,,
Personal Care,11695,Colorado Impact Fund,Colorado Impact Fund,http://coloradoimpactfund.com,,Show,,11695,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11696,Group14 Engineering,Group14 Engineering,http://group14eng.com,,Show,,11696,Check,Consulting Services,,,,,
Personal Care,11697,"Stroopies, Inc.",Stroopies,http://stroopies.com,,Show,,11697,Manufactures wafer cookies,Cookies & Chips,,,,,
Personal Care,11698,Clear Blue Commercial,Clear Blue Commercial,http://clearbluecommercial.com,,Show,,11698,Check,Consulting Services,,,,,
Personal Care,11699,Foundry Group,Foundry Group,http://foundrygroup.com,,Show,,11699,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities.",Investment Services,Securities Brokerage,Commodity Contracts Brokerage,,,
Personal Care,11700,West Arete,West Arete,http://westarete.com,,Show,,11700,custom software for higher education,Software,,,,,
Personal Care,11701,BrandIQ,BrandIQ,https://www.brandiq.biz,,Show,,11701,Check,Advertising and Public Relations,,,,,
Personal Care,11702,Wetherby Asset Management,Wetherby Asset Management,http://wetherby.com,,Show,,11702,Asset/Portfolio Management,Financial Services,,,,,
Personal Care,11703,"Forrest Firm, PC","Forrest Firm, PC",http://forrestfirm.com,,Show,,11703,,Legal Services,,,,,
Personal Care,11704,"Rumi Spice, PBC","Rumi Spice, PBC",http://rumispice.com,,Show,,11704,Assortment of spices,Condiments,,,,,
Personal Care,11705,Visceral,Visceral,http://thisisvisceral.com,,Show,,11705,Check,Advertising and Public Relations,,,,,
Personal Care,11706,"Troon Pacific, Inc.",Troon Pacific,http://troonpacific.com,,Category,,11706,,Real Estate & Renting,,,,,
Personal Care,11707,GroundFloor Media,GroundFloor Media,http://groundfloormedia.com,,Show,,11707,Check,Advertising and Public Relations,,,,,
Personal Care,11708,Spring Bank,Spring Bank,http://springbankny.com,,Show,,11708,,Commercial Banking,,,,,
Personal Care,11709,Teadora,Teadora,http://teadorabeauty.com,,Show,,11709,mostiurizers and oils,Skincare,,,,,
Personal Care,11710,Vital Plan,Vital Plan,http://vitalplan.com,,Show,,11710,Vitamin health supplements,Vitamins & Supplements,,,,,
Personal Care,11711,The TAN2000 International Regulatory Corporation,The TAN2000 International Regulatory Corporation,http://tanrc.org,,Show,,11711,Check,Services,,,,,
Personal Care,11712,Crosby Hops,Crosby Hops,http://crosbyhops.com,,Show,,11712,beer company,Beer,,,,,
Manufacturing,17982,Crosby Hop Farm,Crosby Hop Farm,https://www.crosbyhops.com/,,Category,,11712,,"Fruit, Vegetable & Crop farming",,,,,
Manufacturing,17983,TopWire Hop Project,TopWire Hop Project,https://www.topwirehp.com/,https://brewpublic.com/wp-content/uploads/2020/03/Crosby-Hops-TopWire-Hop-Project-Logo.png,Show,,11712,,Breweries,,,,,
Personal Care,11713,"Smart Set, Inc.",Smart Set,http://smartset.com,,Show,,11713,Check,Art & Digital Media,,,,,
Personal Care,11714,Above Green LLC,Above Green,http://abovegreen.com,,Show,,11714,Check,Consulting Services,,,,,
Personal Care,11715,Waterleaf Architecture,Waterleaf Architecture,http://waterleaf.com,,Show,,11715,,"Architecture, Engineering & Design",,,,,
Personal Care,11716,"Queen & Associates, LLC",Queen & Associates,http://leadership.qa,,Show,,11716,Check,Technology,,,,,
Personal Care,11717,Major League Hacking (MLH),Major League Hacking (MLH),http://mlh.io,,Category,,11717,hackathon,Educational Services,,,,,
