companyId,name,nameDs,dataSourceId,action,value,expiration
,Beauty Foot Cosmetic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty For Real,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Glam,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty in the RAW,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Pie,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Beauty Plus Global, Inc.",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Pro,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Quest Group,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Sanctuary Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Science UK,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEAUTY TOOLS (Empresas DBS),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Treats,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Beauty Without Cruelty (UK, Europe, & Rest of World)",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beauty Without Cruelty Products for North American Customers,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BeautyBio,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,beautyblender®,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEAUTYCOLOR (Bonyplus Cosmetics Industry),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEAUTYLOPE Pure & Vegan Halal Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BeautyRx,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BeautySoClean,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Because Animals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bedrock and Bloom,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bee Beauty (Gratis),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEECAUSE,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beecology,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beefayre,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BeeFriendly Skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEE-OCH Organics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bees Brilliance,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beesline,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beettan,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Belegenza,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Belflora,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Belico,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Believe,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bell,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bella & Bear,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bella Forever,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bella Organics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bella Skin Boutique,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bella Vi,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bellabaci,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bellami,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bellamianta,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bellaroma,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bellati Naturals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BelleRadiance,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BEMYFLOWER,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Ben & Anna,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Benecos (Cosmondial),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Benevo,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bergamia,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Berry Be Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bésame Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bespoke Europe,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Better Nature,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Better-Natured,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bettina Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bex Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beyer & Söhne,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beyond Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beyond Nutrition,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Beyond Resilience,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bielenda,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Big Moon Mountain,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biggs & Featherbelle,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Billbergia Nature Products LLP,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BILLIE,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Billy Jealousy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio Pac,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio Radiata,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio Sakure,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio Takara,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biobrush,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biocoiff,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bioethique Organic Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biofilia,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biogen Biotics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Biogime International, Inc.",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bioland,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biolao Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bioleila Cosmeticos,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biophile,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bioreline,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,biOrganics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biosecrets,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bioskin,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BIOSME,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio-T,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biotera,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BioTerra,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bio-Therapeutic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biotone,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biotonique,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biotop Professionals Products,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BIOTURM,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biovaj,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biovene Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biozenthi,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BIRCH LIP BALM,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BIRCHROSE + CO,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Birthstone Scents,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bishop Botanicals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Biss 25,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bite Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bite Toothpaste Bits,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BIW BIW,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Black Chicken Remedies,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Black Country Balsam,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Black Magic Concepts,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Black Tai Salt Company,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blackwood™ For Men,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blaq,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BLATTKULTUR,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bleach London,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blessed Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blessed Projects,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blessure Serum,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bleu Lavande,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,blinc,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blind Fragrances,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blisque,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,bliss of earth,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,blk Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bloom and Blossom,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blooming Lotus,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bloomtown,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blue Moon Candles,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blueseeds,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BLUESKY Nails,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blum Organics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blush Artisan Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BlushBee Organic Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Blushed by Vicki,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BM Beauty / BM Skin,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bo Buggles,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BO Cosméticos,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bo Stegall,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bob’s Red Mill,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BOD Man,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bodhi + Sol,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body & Face St Cyrus,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body B Beautiful,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BODY BY BELLA,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Body Crystal, Inc.",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body Essence,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body Essentials Aromatherapy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body Fantasies,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body Scentsations,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Body4Real,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,bodycology,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bodyenrich,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,bodynew,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bodyography (Robanda International),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bohemian Plant Based Products,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boka,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bold Uniq,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boldface Makeup,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bolena Fx,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bomba Curls,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bon Ami/Faultless Starch,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bondi Sands,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BondiBoost,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bonicca,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boo Bamboo,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boody Wear,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BOOM by Cindy Joseph,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,booni doon,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boosh,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bophie,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bo-Po Nailpolish (Worx Toys),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Borneo Candle Studio,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BosleyMD,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boston Creations,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botani,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botanical Republic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botanical Skin Works,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botanicala,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botanii Organic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,botanik cosmetica natural,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botanika,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Botaniq Formulations Limited,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BOTAVIKOS,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boticario Group,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Boudica,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bounce Curl,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BoxyCharm,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BPerfect Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brand With A Heart,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Branded J Collections,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Branding Boulevard,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bravo Raw Diet,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brillant Silver White (DHS Marketing),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BRITE,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brite Organix (The Department of Brands),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brittanie’s Thyme,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BRNZ GLRY,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bronx Colors – Urban Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bronzed Envy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BronzeEra,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bronzie,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brooklan Tree,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BROWLY Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brush Addict,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Brush On Block,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BrushBox,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BRYT Skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bubble & Bee Organic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bubble Shack Hawaiian Soap Company,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BubbleOff!,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bubbles Galore,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bubs and Scrubs,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buckaroo Organics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buckley & Phillips Aromatics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buddha Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bueno Meditech,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buff Bomb Bar,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buff Experts,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BugMace,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BUHBLI ORGANICS,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bullenbees Skin Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Burns Pet Health, Inc.",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,butter LONDON,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Butterwhips,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Buxom,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,By Bente AS,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,By Playground,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,By Robin Creations Vegan Skin & Body Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,By Wishtrend,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Bynd Skin,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,ByNoor,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BYO MAKEUP,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Byoma,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Byrde + the b,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BYROE,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Byron Bay Bronze,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,BYS Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,C.Lavie Cosmétiques,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,C.O. Bigelow (L Brands),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cabrillo Club LLC.,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cactus & Ivy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cadiveu Professional Hair Remedy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CAF Labs,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cafune (Unilever),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cake Beauty (Marc Anthony),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caked Makeup,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,California Baby,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,California North,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,California Pure Naturals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,California Tan,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cally Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Calpharma,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Camille’s Closet,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CamoCare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Candles with a Cause,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CaniSource,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Canna Crown Limited,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CannaCare Health,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CANNI AMERICA,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cannuka,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cantu Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Canway,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Capelli by Monash,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Capilatis,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CARE Natural Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,carehair,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Carelia Petits Natural Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caribbean Tan,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Carina Corporation,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caring Compounds,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Carlson Laboratories,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Carol’s Daughter,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caronlab Australia,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CaryO,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Castelbel,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Castle Rock Essential Products,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caswell-Massey,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Catrice,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Caveman Naturals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CBD Life,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CBDfx,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CD Körperpflege,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cebra ethical skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cedar Creek Essentials,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Ceela Naturals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Celavi,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Celeb Luxury,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Celina Blush,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cellogica,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cellu-cup,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Centric Brands,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Centro Kozmetik,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CÉON by BRAUN Experts GmbH,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Ceramiracle,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Ceu Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chameleon Sun,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chantael,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chantecaille Beauté,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Charlemagne Barber Ventures,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Charlotte by Charlotte Russe,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Charlotte’s Bum Butter,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Charly Baron Mineral Cosmetic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CHB COSMÉTICOS,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CHE FIGO COSMETICS,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cheeky Maiden Soap,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chef Clean,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chemist at Play,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cher,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cherry Culture,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chez Lapin,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chi Chi Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chibeke Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chistaya Linia (Чистая Линия) (Unilever),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chitocure,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chlorophylla,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cholayil Pvt. Ltd,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chongqing Yanshiyin Cosmetics Co.,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chris Farrell Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Chrislie Formulations,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Christen Dominique,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,ChromaID,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CHU Aromatherapy,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Ciaté,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,cicé safer skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CIEL Skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cinagro Bath and Body,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cindy Jackson,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cinema Secrets,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CIRCLY,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CIS International,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Citra-Solv, LLC",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Citrine Skincare,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Citrus II (Beaumont Products),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Citrus Magic (Beaumont Products),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,City Color Cosmetics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Civant Skin Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CJ Essentials LLC,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CJP Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CL Cosmetic,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clarisma Beauty,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clark’s Botanicals,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,"Clavé Body Care International, Inc.",Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clay And Glow,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clay Lotus,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clean Beauty Collective .,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clean Coconut,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clean Kids Naturally,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clean Machine,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clean Skin Club,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CleanClean,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CleanerAll,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CleanLife Products (No Rinse Laboratories),Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Cleanlogic Body Care,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,CleanWell Company,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
,Clearly Basics,Cruelty Free,637bd94f121feb4107623b49,ADD,1,
