legacyId,companyName,primaryDataSource,parentCompanyId,SaferChoice,Expiration: SaferChoice,A List CDP - Climate Change,Expiration: A List CDP - Climate Change,A List CDP - Water Security,Expiration: A List CDP - Water Security,A List CDP - Forests,Expiration: A List CDP - Forests,Green Seal,Expiration: Green Seal,1% For The Planet,Expiration: 1% For The Planet,Fair Labor Association,Expiration: Fair Labor Association,Leaping Bunny Certified,Expiration: Leaping Bunny Certified,GOTS (Global Organic Textile Standard),Expiration: GOTS (Global Organic Textile Standard),BCI - Better Cotton Initiative,Expiration: BCI - Better Cotton Initiative,Responsible Jewellery Council,Expiration: Responsible Jewellery Council,Fairtrade Federation,Expiration: Fairtrade Federation,World Fair Trade Organization,Expiration: World Fair Trade Organization,Fairtrade International,Expiration: Fairtrade International,GoodWeave,Expiration: GoodWeave,OCS (Organic Content Standard),Expiration: OCS (Organic Content Standard),Women Owned Directory,Expiration: Women Owned Directory,Plant Based Foods Association,Expiration: Plant Based Foods Association,Rainforest Alliance Certified,Expiration: Rainforest Alliance Certified,RE100,Expiration: RE100,Ethical Trading Initiative(ETI),Expiration: Ethical Trading Initiative(ETI),Leather Working Group(LWG),Expiration: Leather Working Group(LWG),Slave Free Chocolate,Expiration: Slave Free Chocolate,Sustainable Packaging Coalition,Expiration: Sustainable Packaging Coalition,American Humane Certified,Expiration: American Humane Certified
21852,Maleku Chocolate,Slave Free Chocolate,21852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21853,Manoa Chocolate,Slave Free Chocolate,21853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21854,Maverick Chocolate Company,Slave Free Chocolate,21854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21855,Mayan Monkey,Slave Free Chocolate,21855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21856,Mayordomo,Slave Free Chocolate,21856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21857,Mexican Arabica Bean Company-Wholesale,Slave Free Chocolate,21857,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,1,4/15,,,,
21858,Mia Chocolate,Slave Free Chocolate,21858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21859,Mindo Chocolate,Slave Free Chocolate,21859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21860,Moka Origins USA,Slave Free Chocolate,21860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21861,Montevérgine,Slave Free Chocolate,21861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21862,Montezuma's Chocolates,Slave Free Chocolate,21862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21863,Nayah Amazon Chocolates,Slave Free Chocolate,21863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21864,Neary Nógs,Slave Free Chocolate,21864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21865,Obolo Chocolate,Slave Free Chocolate,21865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21866,Omanahene Cocoa Bean Company,Slave Free Chocolate,21866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21867,Ombar,Slave Free Chocolate,21867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21868,OpuLux Fair Trade Chocolate,Slave Free Chocolate,21868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21869,Original Hawaiian Chocolate,Slave Free Chocolate,21869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21870,Pacari Organic Chocolate,Slave Free Chocolate,21870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21871,Parliament Chocolate,Slave Free Chocolate,21871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21872,PARRÉ Chocolat,Slave Free Chocolate,21872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21873,Pascha Chocolate,Slave Free Chocolate,21873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21874,Play in Choc,Slave Free Chocolate,21874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21875,Purdy's Chocolate,Slave Free Chocolate,21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21876,Patric Chocolate,Slave Free Chocolate,21876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21877,Plamil Organic Chocolate,Slave Free Chocolate,21877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21878,Potomac Chocolate,Slave Free Chocolate,21878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21879,Primo Botanica,Slave Free Chocolate,21879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21880,Pure Lovin' Chocolate,Slave Free Chocolate,21880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21881,Raaka Chocolate,Slave Free Chocolate,21881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21882,Rain Republic,Slave Free Chocolate,21882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21883,Rapunzel Pure Organics,Slave Free Chocolate,21883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21884,Ritual Chocolate,Slave Free Chocolate,21884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21885,River Seas Chocolate,Slave Free Chocolate,21885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21886,Rosie’s Confections USA,Slave Free Chocolate,21886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21887,Samaritan Xocolata,Slave Free Chocolate,21887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21888,Sappho Chocolates,Slave Free Chocolate,21888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21889,Seed Chocolate,Slave Free Chocolate,21889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21890,Seed & Bean Chocolate,Slave Free Chocolate,21890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21891,Shaman Chocolates,Slave Free Chocolate,21891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21892,Sibú Chocolate,Slave Free Chocolate,21892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21893,Solkiki Chocolate,Slave Free Chocolate,21893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21894,Sweet Impact Chocolate,Slave Free Chocolate,21894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21895,Taza Chocolate,Slave Free Chocolate,21895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21896,Tangle Chocolate USA,Slave Free Chocolate,21896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21897,Terra Nostra Organic,Slave Free Chocolate,21897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21898,Terroir Chocolate,Slave Free Chocolate,21898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21899,TCHO,Slave Free Chocolate,21899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21900,The Xocolate Bar,Slave Free Chocolate,21900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21901,Theo Chocolate,Slave Free Chocolate,21901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21902,The Original Chocolate Bar,Slave Free Chocolate,21902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21903,Tobago Estate Chocolate,Slave Free Chocolate,21903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21904,Truffle Pig Chocolates,Slave Free Chocolate,21904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21905,Twenty-Four Blackbirds Chocolate,Slave Free Chocolate,21905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21906,Valrhona Chocolate,Slave Free Chocolate,21906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21907,Videri Chocolate Factory,Slave Free Chocolate,21907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21908,Viva Cacao,Slave Free Chocolate,21908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21909,Vivani Chocolate,Slave Free Chocolate,21909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21910,Vosges,Slave Free Chocolate,21910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21911,Wei of Chocolate,Slave Free Chocolate,21911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21912,Xocolatl Chocolate,Slave Free Chocolate,21912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21913,Zaks Chocolate,Slave Free Chocolate,21913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
21914,Zotter,Slave Free Chocolate,21914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4/15,,,,
14352,Eboost Consulting,1% For The Planet,14352,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13468,Conner Hats,1% For The Planet,13468,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13851,"Lodestar Hub, PBC",1% For The Planet,13851,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15229,Sunday Beer Co.,1% For The Planet,15229,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14268,Peach Coffee Roasters,1% For The Planet,14268,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13818,Skyblue Overland,1% For The Planet,13818,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15030,Zeal Optics,1% For The Planet,15030,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14801,Mon Coeur,1% For The Planet,14801,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13423,Collectable Ivy,1% For The Planet,13423,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13520,Terralite,1% For The Planet,13520,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13814,Mind&Body Organics,1% For The Planet,13814,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083,"Asandia, Corp.",1% For The Planet,14083,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14020,BeeWild,1% For The Planet,14020,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13507,Wild Orchard Green Tea,1% For The Planet,13507,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13400,Ore Communications,1% For The Planet,13400,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15433,"Promix Nutrition, Inc.",1% For The Planet,15433,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14119,Ritter Apparel,1% For The Planet,14119,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15025,Wiggins Commercial Real Estate,1% For The Planet,15025,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13629,Troop Beverage Co.,1% For The Planet,13629,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14390,Bohemian Rêves,1% For The Planet,14390,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15462,Arteao Inc,1% For The Planet,15462,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14958,TOPO Collective,1% For The Planet,14958,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14825,Cyan SkinCare,1% For The Planet,14825,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14957,Swell Advisors,1% For The Planet,14957,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13870,Half Dome Partners,1% For The Planet,13870,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14237,Solminer Wine Co.,1% For The Planet,14237,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15007,Humble Brands,1% For The Planet,15007,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15281,Prema Yoga Institute,1% For The Planet,15281,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14399,Dno,1% For The Planet,14399,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14716,What's Good,1% For The Planet,14716,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13376,Flagship Independent,1% For The Planet,13376,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13694,MadTree Brewing,1% For The Planet,13694,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456,Scarborough & Tweed - Drinkware,1% For The Planet,14456,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416,Ao Skincare - Native Core & Dynamic Layer,1% For The Planet,14416,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14981,AVEC,1% For The Planet,14981,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13859,Best Day Brewing,1% For The Planet,13859,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14774,Tourmaline Capital Management LLC,1% For The Planet,14774,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15476,season eqpt,1% For The Planet,15476,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13849,Hudson Valley Trailworks,1% For The Planet,13849,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14860,Label 180,1% For The Planet,14860,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14150,Helikal,1% For The Planet,14150,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959,grooVy Kitchen Inc.,1% For The Planet,13959,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14873,JOOB ActiveWear,1% For The Planet,14873,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13845,City Bookkeeper,1% For The Planet,13845,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13612,Fresh Off the Grid,1% For The Planet,13612,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15155,Saluz Health LLC,1% For The Planet,15155,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14324,Inner Piece,1% For The Planet,14324,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14861,www.gristmilldistillers.com,1% For The Planet,14861,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14831,Cape Clasp,1% For The Planet,14831,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268,Randall Garnick Photography,1% For The Planet,15268,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15375,"SEAchange, LTD",1% For The Planet,15375,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15453,SeaBelievers,1% For The Planet,15453,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13944,Run the Alps,1% For The Planet,13944,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13403,HBE West Inc.,1% For The Planet,13403,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13641,Peak Design,1% For The Planet,13641,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15383,"Law Office of Lara Pearson Ltd PBC, Brand Geek",1% For The Planet,15383,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382,Vertical Access,1% For The Planet,15382,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14538,King Tree Service of South Florida,1% For The Planet,14538,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14841,Thin Book Publishing,1% For The Planet,14841,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14623,Paradigm Winery,1% For The Planet,14623,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13787,Surfclass.com,1% For The Planet,13787,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464,Summit Landscape,1% For The Planet,15464,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14561,Harney & Sons,1% For The Planet,14561,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14176,"Rising, LLC",1% For The Planet,14176,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15421,Jack Johnson,1% For The Planet,15421,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14290,"Andrew M. Sidford Architects, P.C.",1% For The Planet,14290,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13929,Kind Coffee,1% For The Planet,13929,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15230,Nature's Way Market of Greensburg,1% For The Planet,15230,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13471,Cony Corporation,1% For The Planet,13471,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543,Timberline Events LLC,1% For The Planet,13543,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15258,Silver Hollow Audio,1% For The Planet,15258,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15116,Fuzzy Math,1% For The Planet,15116,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15169,KOR Water,1% For The Planet,15169,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613,BADWATER / AdventureCORPS,1% For The Planet,14613,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15329,Tenkara USA,1% For The Planet,15329,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13794,"Earth's Care Natural Products, Inc.",1% For The Planet,13794,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14564,Unfurl,1% For The Planet,14564,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502,Cubizm,1% For The Planet,15502,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,"Bluestone Financial Advisors, LLC",1% For The Planet,15428,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14034,Open Boat Films,1% For The Planet,14034,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15098,Arch Anglers,1% For The Planet,15098,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14023,"Goodlight Natural Candles, LLC",1% For The Planet,14023,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15275,Victoria Vox,1% For The Planet,15275,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14848,Deep Woods Web,1% For The Planet,14848,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472,Full Circle Real Estate,1% For The Planet,13472,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15487,Loll Designs Inc. - Lollygagger Collection,1% For The Planet,15487,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14686,Therapeutic Adventures,1% For The Planet,14686,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15248,Grand Canyon Discovery,1% For The Planet,15248,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14909,Project Felicia,1% For The Planet,14909,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15181,"Patrick Marr, AIA, PE",1% For The Planet,15181,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15233,Adventure Out LLC,1% For The Planet,15233,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14316,Evermine,1% For The Planet,14316,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15079,Mike's Organic Curry Love,1% For The Planet,15079,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14644,Champion Soccer School,1% For The Planet,14644,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15280,Caletti Cycles,1% For The Planet,15280,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14863,Ship to Shore Traveler,1% For The Planet,14863,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13594,More Drinks,1% For The Planet,13594,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13652,Social Light,1% For The Planet,13652,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13973,"The SANDBOX Santa Barbara, LLC",1% For The Planet,13973,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14973,Thinkshift,1% For The Planet,14973,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14590,Silver Sage Center for Family Medicine,1% For The Planet,14590,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13610,Spottswoode Winery,1% For The Planet,13610,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14301,Alpine Endeavors,1% For The Planet,14301,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15108,"Kitty Hawk Kayaks, Kayak & Surf School",1% For The Planet,15108,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
