companyId,companyName,dataSourceId,dataSourceName,action,expiration,value,isPrimary,primaryReplacementDataSourceId
62def1977b212526d1e06ef9,Journeys With Purpose,629bd92027ab53e0fa4e59e1,bCorp_ia_community_it_designed_to_give,ADD,"April 15, 2023",1,FALSE,
62deef067b212526d1e03c70,ViolifeUSA / Arivia,629bd91f27ab53e0fa4e59b7,Plant Based Foods Association,ADD,"April 15, 2023",1,TRUE,
62def1a87b212526d1e07184,"VIPdesk Connect, Inc.",629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,TRUE,
62def19e7b212526d1e06ffb,Et Fille Wines,629bd92027ab53e0fa4e59e1,bCorp_ia_community_it_designed_to_give,ADD,"April 15, 2023",1,FALSE,
62def11b7b212526d1e05d4c,Virginia Dare Extract Co Inc.,629bd91f27ab53e0fa4e5996,Fairtrade International,ADD,"April 15, 2023",1,TRUE,
62deeea87b212526d1e02b28,Virtue Labs,629bd91f27ab53e0fa4e59a2,Leaping Bunny Certified,ADD,"April 15, 2023",1,TRUE,
62def1567b212526d1e06695,Get Lagos Now,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066a0,stubble + 'stache,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066af,Regenrus,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066b9,Expert Advice / Sleeping Lion,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066d0,Finley's Barkery SBC,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066ec,CLOZTALK,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e066f8,Scratch Supply Corporation,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e066fe,Big Small Good,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e06717,Office Yoga,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e0671c,New Leaf Life Design,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
