"id","name","score"
"62192da7f022c9e3fbfe78dd","sendline",1.5
"62192da7f022c9e3fbfe78e1","Abelow Pratt & Associates",1.5
"62192da7f022c9e3fbfe78e5","Second Chance Beer Company",0
"62192da7f022c9e3fbfe78e9","Face The Change",0
"62192da7f022c9e3fbfe78ed","Mermaid Straw",0
"62192da7f022c9e3fbfe78f1","Mocean Community",1.5
"62192da7f022c9e3fbfe78f5","Coastal Obsession",1.5
"62192da7f022c9e3fbfe78f9","Firefly Kitchens",1.5
"62192da7f022c9e3fbfe78fd","Joe Tobiason, Photographer",1.5
"62192da8f022c9e3fbfe7901","Athletrek",0
"62192da8f022c9e3fbfe7905","Cliffset",1.5
"62192da8f022c9e3fbfe7909","Full Scale Fitness",1.5
"62192da8f022c9e3fbfe790d","Old Souls NYC",1.5
"62192da8f022c9e3fbfe7911","The Wildwood Barn & Cottage",1.5
"62192da8f022c9e3fbfe7915","Knotical PR",0
"62192da8f022c9e3fbfe7919","PHYTOMILLESIME",1.5
"62192da8f022c9e3fbfe791d","Element Apothec",1.5
"62192da8f022c9e3fbfe7921","Cabine Monde",1.5
"62192da8f022c9e3fbfe7925","Pronoia CBD",1.5
"62192da8f022c9e3fbfe7929","Tideway Creative",1.5
"62192da8f022c9e3fbfe792d","Sticky Brand Creative Group",0
"62192da8f022c9e3fbfe7931","Seinergy LLC",1.5
"62192da8f022c9e3fbfe7935","Good Life Solutions",0
"62192da8f022c9e3fbfe7939","Banshee Swim",1.5
"62192da8f022c9e3fbfe793d","Endless Summer Bev Co.",1.5
"62192da8f022c9e3fbfe7941","Gray Whale Gin",1.5
"62192da8f022c9e3fbfe7945","1502 Candle Co.",1.5
"62192da8f022c9e3fbfe7949","Outpost Vans",0
"62192da8f022c9e3fbfe794d","Nature's Flowers Ever & Ever",0
"62192da8f022c9e3fbfe7951","Raum Goods",1.5
"62192da8f022c9e3fbfe7955","Dear Media Shop",1.5
"62192da8f022c9e3fbfe7959","The SEAlution",1.5
"62192da8f022c9e3fbfe795d","Sea Turtle LLC",1.5
"62192da8f022c9e3fbfe7961","Springs Wealth Group",1.5
"62192da8f022c9e3fbfe7965","Eventus Outdoors",1.5
"62192da8f022c9e3fbfe7969","Salud Brewing, Inc",1.5
"62192da8f022c9e3fbfe796d","Wild Acres Coffee Company",1.5
"62192da8f022c9e3fbfe7971","SOLLUNA LLC",0
"62192da8f022c9e3fbfe7975","Fifty5 Rivers Cold Brew",1.5
"62192da8f022c9e3fbfe7979","Jones Snowboards",0
"62192da8f022c9e3fbfe797d","DR HOPS KOMBUCHA BEER",1.5
"62192da8f022c9e3fbfe7981","King Tree Service of South Florida",1.5
"62192da8f022c9e3fbfe7985","Boatyard Bar and Grill",0
"62192da8f022c9e3fbfe7989","Naut & Chain",1.5
"62192da8f022c9e3fbfe798d","Gold Paw Series",1.5
"62192da9f022c9e3fbfe7991","The Kind Sanitizer Co.",0
"62192da9f022c9e3fbfe7995","Altitude Coffee",1.5
"62192da9f022c9e3fbfe7999","ZippyPlanet, LLC",1.5
"62192da9f022c9e3fbfe799d","HEAR ME RAW",1.5
"62192da9f022c9e3fbfe79a1","MK HR Consulting",1.5
"62192da9f022c9e3fbfe79a5","Craftspring",1.5
"62192da9f022c9e3fbfe79a9","Unfurl",1.5
"62192da9f022c9e3fbfe79ad","Fishers Island Lemonade",0
"62192da9f022c9e3fbfe79b1","Harney & Sons",1.5
"62192da9f022c9e3fbfe79b5","AlpenGlobal Capital, LLC",1.5
"62192da9f022c9e3fbfe79b9","HOTSHOT",1.5
"62192da9f022c9e3fbfe79bd","Triton's Realm",1.5
"62192da9f022c9e3fbfe79c1","Living MaKa LLC",1.5
"62192da9f022c9e3fbfe79c5","be mindful beverages",1.5
"62192da9f022c9e3fbfe79c9","Parsons Kellogg - Patagonia Apparel",1.5
"62192da9f022c9e3fbfe79cd","Thrivafy",1.5
"62192da9f022c9e3fbfe79d1","The Juice Box Boston",0
"62192da9f022c9e3fbfe79d5","The Skinny Pancake",1.5
"62192da9f022c9e3fbfe79d9","Sun Break Wine and Cider",1.5
"62192da9f022c9e3fbfe79dd","Gretchen's Confections",0
"62192da9f022c9e3fbfe79e1","Spira",1.5
"62192da9f022c9e3fbfe79e5","Clove & Twine",1.5
"62192da9f022c9e3fbfe79e9","iHeart Nature",0
"62192da9f022c9e3fbfe79ed","Barrel Down Selections",1.5
"62192da9f022c9e3fbfe79f1","Trail Forked",1.5
"62192da9f022c9e3fbfe79f5","Hairstory - New Wash",1.5
"62192da9f022c9e3fbfe79f9","Brooks Wines",1.5
"62192da9f022c9e3fbfe79fd","Beast Brands, Inc.",1.5
"62192da9f022c9e3fbfe7a01","Citizen - citizenwatch.com",1.5
"62192da9f022c9e3fbfe7a05","Measure Creative",1.5
"62192da9f022c9e3fbfe7a09","Forrest Design Company",1.5
"62192da9f022c9e3fbfe7a0d","Sasha Bohn",1.5
"62192da9f022c9e3fbfe7a11","Post Company",1.5
"62192da9f022c9e3fbfe7a15","Terra Alpha Investments, LLC",1.5
"62192da9f022c9e3fbfe7a19","Wild State Cider",1.5
"62192da9f022c9e3fbfe7a1d","America’s Best Coffee Roasting Company - retail sales",1.5
"62192daaf022c9e3fbfe7a21","Opportuniteas LLC",1.5
"62192daaf022c9e3fbfe7a25","Bloomist",1.5
"62192daaf022c9e3fbfe7a29","Stacker Enterprises",1.5
"62192daaf022c9e3fbfe7a2d","Crescent Specialty Foods - Crescent Foods brand",1.5
"62192daaf022c9e3fbfe7a31","Nature Supply Co",1.5
"62192daaf022c9e3fbfe7a35","GoPure Pod",1.5
"62192daaf022c9e3fbfe7a39","Greenlight Innovations",1.5
"62192daaf022c9e3fbfe7a3d","Passionfruit Creative",1.5
"62192daaf022c9e3fbfe7a41","Motto Inc.",1.5
"62192daaf022c9e3fbfe7a45","Xclusive Autoworks",1.5
"62192daaf022c9e3fbfe7a49","Purl Wax, LLC",1.5
"62192daaf022c9e3fbfe7a4d","Nette",1.5
"62192daaf022c9e3fbfe7a51","Tempercraft",0
"62192daaf022c9e3fbfe7a55","Everyday California",1.5
"62192daaf022c9e3fbfe7a59","EyeBuyDirect - 5 to See",1.5
"62192daaf022c9e3fbfe7a5d","Index",0
"62192daaf022c9e3fbfe7a61","Lovability",1.5
"62192daaf022c9e3fbfe7a65","Revelshine",1.5
"62192daaf022c9e3fbfe7a69","Arzarf, LLC",1.5
"62192daaf022c9e3fbfe7a6d","RIVR Boards",1.5
"62192daaf022c9e3fbfe7a71","Key To Life",1.5
"62192daaf022c9e3fbfe7a75","Sensi Graves Bikinis",1.5
"62192daaf022c9e3fbfe7a79","Boomtown Coffee",1.5
"62192daaf022c9e3fbfe7a7d","Unwrapp'd",0
"62192daaf022c9e3fbfe7a81","Planet Bike LLC",1.5
"62192daaf022c9e3fbfe7a85","Jennifer Morgan Photography",0
"62192daaf022c9e3fbfe7a89","Sage Cutting Boards",0
"62192daaf022c9e3fbfe7a8d","Norabloom",0
"62192daaf022c9e3fbfe7a91","Silver Sage Center for Family Medicine",1.5
"62192daaf022c9e3fbfe7a95","Kaylee's Culture",0
"62192daaf022c9e3fbfe7a99","Anja Lee Catering",0
"62192daaf022c9e3fbfe7a9d","San Diego SociaLights",0
"62192daaf022c9e3fbfe7aa1","AMP Electric Bicycles",0
"62192daaf022c9e3fbfe7aa5","Zen and Vitality with Zoa",1.5
"62192daaf022c9e3fbfe7aa9","51Weeks Winemaking",0
"62192daaf022c9e3fbfe7aad","Illustration USA",0
"62192dabf022c9e3fbfe7ab1","Khordz",0
"62192dabf022c9e3fbfe7ab5","BADWATER / AdventureCORPS",1.5
"62192dabf022c9e3fbfe7ab9","Soapbox Test Member",0
"62192dabf022c9e3fbfe7abd","Shack2O",0
"62192dabf022c9e3fbfe7ac1","Buddy Pegs",1.5
"62192dabf022c9e3fbfe7ac5","Paradigm Winery",1.5
"62192dabf022c9e3fbfe7ac9","Wollman Wealth Designs",1.5
"62192dabf022c9e3fbfe7acd","Nomoon Travel Co.",0
"62192dabf022c9e3fbfe7ad1","Imprint Genius",0
"62192dabf022c9e3fbfe7ad5","Ezzell & Associates LLC, dba The Ezzell-Conklin Group",0
"62192dabf022c9e3fbfe7ad9","Great Basin Coffee Company LLC",1.5
"62192dabf022c9e3fbfe7add","Soma Yoga Institute",0
"62192dabf022c9e3fbfe7ae1","BÃ¨selan Botanicals",0
"62192dabf022c9e3fbfe7ae5","Aluminati Boards",0
"62192dabf022c9e3fbfe7ae9","Project Planet Program",0
"62192dabf022c9e3fbfe7aed","Vegan Mia Organics",1.5
"62192dabf022c9e3fbfe7af1","Municipal Winemakers",0
"62192dabf022c9e3fbfe7af5","TessÃ©ra Naturals",0
"62192dabf022c9e3fbfe7af9","Good Juice Club",0
"62192dabf022c9e3fbfe7afd","Sonrei",1.5
"62192dabf022c9e3fbfe7b01","Sun Mountain Sports, Inc. - Ecolite Bag",1.5
"62192dabf022c9e3fbfe7b05","Terra Malia Designs",1.5
"62192dabf022c9e3fbfe7b09","Rise Bakehouse",0
"62192dabf022c9e3fbfe7b0d","Rumpl - Old Growth Puffy",0
"62192dabf022c9e3fbfe7b11","Anova Athletica",0
"62192dabf022c9e3fbfe7b15","David Agnello Photography",0
"62192dabf022c9e3fbfe7b19","Authentic Herbals Inc.",1.5
"62192dabf022c9e3fbfe7b1d","Hagafen Cellars",0
"62192dabf022c9e3fbfe7b21","Champion Soccer School",1.5
"62192dabf022c9e3fbfe7b25","Greenvelope",1.5
"62192dabf022c9e3fbfe7b29","Nummy",1.5
"62192dabf022c9e3fbfe7b2d","House of Land Offerings LLC",0
"62192dabf022c9e3fbfe7b31","Eco Lake Solutions",0
"62192dabf022c9e3fbfe7b35","Purple Lizard Publishing",1.5
"62192dabf022c9e3fbfe7b39","Parlett Nutrition",0
"62192dabf022c9e3fbfe7b3d","Chef Soraya",0
"62192dacf022c9e3fbfe7b41","Long Island Solar Sales",0
"62192dacf022c9e3fbfe7b45","Nuu-Muu",1.5
"62192dacf022c9e3fbfe7b49","Smeeny Beanie Knits",1.5
"62192dacf022c9e3fbfe7b4d","Rolling Fatties",0
"62192dacf022c9e3fbfe7b51","dRA Clothing",0
"62192dacf022c9e3fbfe7b55","ASARAI INC",0
"62192dacf022c9e3fbfe7b59","Top 6 Business Coach",1.5
"62192dacf022c9e3fbfe7b5d","Barbara Grant Consulting Group",1.5
"62192dacf022c9e3fbfe7b61","Kindred Black",0
"62192dacf022c9e3fbfe7b65","RJN Audio Inc.",1.5
"62192dacf022c9e3fbfe7b69","Solaris Energy",11
"62192dacf022c9e3fbfe7b6d","Cerer",0
"62192dacf022c9e3fbfe7b71","Si Bon Swim",0
"62192dacf022c9e3fbfe7b75","Fire Leaf Extracts",0
"62192dacf022c9e3fbfe7b79","Earth Friendly Straws",0
"62192dacf022c9e3fbfe7b7d","Eugene Toriko",0
"62192dacf022c9e3fbfe7b81","Freestone Vintage Tackle",1.5
"62192dacf022c9e3fbfe7b85","Breakthrough Creative",0
"62192dacf022c9e3fbfe7b89","Seedlight Pictures",0
"62192dacf022c9e3fbfe7b8d","Sazama Real Estate",0
"62192dacf022c9e3fbfe7b91","GYDED",0
"62192dacf022c9e3fbfe7b95","Muff Masque",0
"62192dacf022c9e3fbfe7b99","Rachel Pohl Creative",1.5
"62192dacf022c9e3fbfe7b9d","Slices of Citrus",1.5
"62192dacf022c9e3fbfe7ba1","Therapeutic Adventures",1.5
"62192dacf022c9e3fbfe7ba5","BEAUTY PHARM",0
"62192dacf022c9e3fbfe7ba9","Restore Media & Strategy LLC",1.5
"62192dacf022c9e3fbfe7bad","Wet Tribe",0
"62192dacf022c9e3fbfe7bb1","This",1.5
"62192dacf022c9e3fbfe7bb5","Castillo Knives",1.5
"62192dacf022c9e3fbfe7bb9","Personality Juice",0
"62192dacf022c9e3fbfe7bbd","Cindy Giovagnoli",1.5
"62192dacf022c9e3fbfe7bc1","Dazey",1.5
"62192dacf022c9e3fbfe7bc5","Paneros Clothing",1.5
"62192dacf022c9e3fbfe7bc9","NURISH",0
"62192dacf022c9e3fbfe7bcd","Candy Mountain Collective, LLC.",1.5
"62192dadf022c9e3fbfe7bd1","Tankfarm",1.5
"62192dadf022c9e3fbfe7bd5","Jackson Browne",1.5
"62192dadf022c9e3fbfe7bd9","O'Pros Fly Fishing",0
"62192dadf022c9e3fbfe7bdd","CALOS",0
"62192dadf022c9e3fbfe7be1","Heyosome",0
"62192dadf022c9e3fbfe7be5","Emerger Strategies, LLC",1.5
"62192dadf022c9e3fbfe7be9","Phlur",0
"62192dadf022c9e3fbfe7bed","LIV - online sales",0
"62192dadf022c9e3fbfe7bf1","Rugged Beauty Cosmetics",1.5
"62192dadf022c9e3fbfe7bf5","Revo Niche",0
"62192dadf022c9e3fbfe7bf9","HRYZN",1.5
"62192dadf022c9e3fbfe7bfd","Allez Outdoor",0
"62192dadf022c9e3fbfe7c01","Good Earth Soap, Inc",1.5
"62192dadf022c9e3fbfe7c05","Rockaway Drinks",1.5
"62192dadf022c9e3fbfe7c09","This is Fuze",1.5
"62192dadf022c9e3fbfe7c0d","Concurrent Productions",1.5
"62192dadf022c9e3fbfe7c11","Locals Creative",1.5
"62192dadf022c9e3fbfe7c15","Aktiv",1.5
"62192dadf022c9e3fbfe7c19","Ammonite Swirls",1.5
"62192dadf022c9e3fbfe7c1d","ATMUS San Francisco",1.5
"62192dadf022c9e3fbfe7c21","dubieMedia",0
"62192dadf022c9e3fbfe7c25","JMC Building Inspections",1.5
"62192dadf022c9e3fbfe7c29","What's Good",1.5
"62192dadf022c9e3fbfe7c2d","Raw Elements",0
"62192dadf022c9e3fbfe7c31","Warfel Studios",1.5
"62192dadf022c9e3fbfe7c35","Oddjob Hats",0
"62192dadf022c9e3fbfe7c39","Gray Fox Co",1.5
"62192dadf022c9e3fbfe7c3d","The ProActive Sport Group",1.5
"62192dadf022c9e3fbfe7c41","Herbal Skin Solutions",1.5
"62192dadf022c9e3fbfe7c45","Mana Pacific Inc.",1.5
"62192dadf022c9e3fbfe7c49","Earthly Labs",0
"62192dadf022c9e3fbfe7c4d","Yonder INC",1.5
"62192dadf022c9e3fbfe7c51","Aaron Pate Media LLC",1.5
"62192dadf022c9e3fbfe7c55","Dakota Angler & Outfitter",0
"62192dadf022c9e3fbfe7c59","Dickson Law Office, PLLC",0
"62192dadf022c9e3fbfe7c5d","WALK X FAITH LLC",1.5
"62192daef022c9e3fbfe7c61","Peak Prosper, Inc.",1.5
"62192daef022c9e3fbfe7c65","Grimble Coffee Company LLC",0
"62192daef022c9e3fbfe7c69","Rekurator",1.5
"62192daef022c9e3fbfe7c6d","Greybeard Growers",0
"62192daef022c9e3fbfe7c71","PuirtyPRO Solutions",1.5
"62192daef022c9e3fbfe7c75","Ocaquatics Swim School",1.5
"62192daef022c9e3fbfe7c79","Jamie Makeup",1.5
"62192daef022c9e3fbfe7c7d","Nomad Mix",1.5
"62192daef022c9e3fbfe7c81","TankH2O",1.5
"62192daef022c9e3fbfe7c85","CoffeeSock",1.5
"62192daef022c9e3fbfe7c89","Steaz - Yerba Mate",0
"62192daef022c9e3fbfe7c8d","Bigfoot Kick",1.5
"62192daef022c9e3fbfe7c91","Ada + East",1.5
"62192daef022c9e3fbfe7c95","Mande Goods LLC",1.5
"62192daef022c9e3fbfe7c99","MJ Bratton Consulting LLC",1.5
"62192daef022c9e3fbfe7c9d","East Side Surf Shop",1.5
"62192daef022c9e3fbfe7ca1","McGovern & Co.",0
"62192daef022c9e3fbfe7ca5","Sombra Mezcal",1.5
"62192daef022c9e3fbfe7ca9","Wild Side Designs, LLC",0
"62192daef022c9e3fbfe7cad","Pushfins",0
"62192daef022c9e3fbfe7cb1","Proclamation Goods Co.",0
"62192daef022c9e3fbfe7cb5","Savorista",1.5
"62192daef022c9e3fbfe7cb9","Dixie",0
"62192daef022c9e3fbfe7cbd","Running For Real",1.5
"62192daef022c9e3fbfe7cc1","Plant de Terra",1.5
"62192daef022c9e3fbfe7cc5","BeMindNeeds, LLC",1.5
"62192daef022c9e3fbfe7cc9","Alpha Epsilon Pi Fraternity of Central Florida",1.5
"62192daef022c9e3fbfe7ccd","Sheldon Plumbing",1.5
"62192daef022c9e3fbfe7cd1","DO GOOD FACTORY",1.5
"62192daef022c9e3fbfe7cd5","Doctor Rogers RESTORE®",1.5
"62192daef022c9e3fbfe7cd9","Wise Bar",0
"62192daef022c9e3fbfe7cdd","Swell Farm, LLC",1.5
"62192daef022c9e3fbfe7ce1","Velo Canteen",1.5
"62192daef022c9e3fbfe7ce5","Ombraz Sunglasses",1.5
"62192daef022c9e3fbfe7ce9","THRV Fitness LLC",1.5
"62192daef022c9e3fbfe7ced","O2 Design, Inc.",0
"62192daff022c9e3fbfe7cf1","Tourmaline Capital Management LLC",1.5
"62192daff022c9e3fbfe7cf5","Sacred Possessions dba Wet Tribe",0
"62192daff022c9e3fbfe7cf9","Cascade Cadence Content Marketing",0
"62192daff022c9e3fbfe7cfd","Huney Jun",0
"62192daff022c9e3fbfe7d01","Smog City Brewing Company",1.5
"62192daff022c9e3fbfe7d05","Elence LLC",0
"62192daff022c9e3fbfe7d09","The WellMent Company",12
"62192daff022c9e3fbfe7d0d","Tule Fog Candles",0
"62192daff022c9e3fbfe7d11","Murchison-Hume",0
"62192daff022c9e3fbfe7d15","The Beans and Rice",0
"62192daff022c9e3fbfe7d19","Reclaimed By You",0
"62192daff022c9e3fbfe7d1d","Away With Geese",0
"62192daff022c9e3fbfe7d21","better by BlueStar",1.5
"62192daff022c9e3fbfe7d25","ZZ DRIGGS",15
"62192daff022c9e3fbfe7d29","Bandit Wines",1.5
"62192daff022c9e3fbfe7d2d","The Dirksen Derby LLC",1.5
"62192daff022c9e3fbfe7d31","Big Island Bike Tours",0
"62192daff022c9e3fbfe7d35","Cameron Clark Photography",1.5
"62192daff022c9e3fbfe7d39","Square One Ventures LLC",0
"62192daff022c9e3fbfe7d3d","Canava",1.5
"62192daff022c9e3fbfe7d41","Earthlove",1.5
"62192daff022c9e3fbfe7d45","Rec Room",0
"62192daff022c9e3fbfe7d49","Cypress Design Co.",1.5
"62192daff022c9e3fbfe7d4d","Charity Charms",1.5
"62192daff022c9e3fbfe7d51","BAR-U-EAT",1.5
"62192daff022c9e3fbfe7d55","h2go Brands, LLC",1.5
"62192daff022c9e3fbfe7d59","True North Gear - True North brand products",1.5
"62192daff022c9e3fbfe7d5d","Sandhill Coffee",1.5
"62192daff022c9e3fbfe7d61","Mon Coeur",1.5
"62192daff022c9e3fbfe7d65","The Decent Co.",0
"62192daff022c9e3fbfe7d69","Sleepy Flyers Club",0
"62192daff022c9e3fbfe7d6d","WearPanda",1.5
"62192daff022c9e3fbfe7d71","Thriving Design",0
"62192daff022c9e3fbfe7d75","Wayne Stokes LLC",0
"62192daff022c9e3fbfe7d79","Splash: Whale's Tale Gallery",0
"62192daff022c9e3fbfe7d7d","wndrmade, LLC",1.5
"62192db0f022c9e3fbfe7d81","Rooted",1.5
"62192db0f022c9e3fbfe7d85","Pure365",0
"62192db0f022c9e3fbfe7d89","ALTO Visuals",1.5
"62192db0f022c9e3fbfe7d8d","b9 architects",1.5
"62192db0f022c9e3fbfe7d91","Team Go, Inc",1.5
"62192db0f022c9e3fbfe7d95","Kendall Pavan Photography",1.5
"62192db0f022c9e3fbfe7d99","Found Beverage Company",1.5
"62192db0f022c9e3fbfe7d9d","Scout Mountain Endurance Runs",1.5
"62192db0f022c9e3fbfe7da1","Dailygreatness - a brand of Dreaming Room Publishing",1.5
"62192db0f022c9e3fbfe7da5","Zwell, SPC",1.5
"62192db0f022c9e3fbfe7da9","Harmony Valley Creamery",0
"62192db0f022c9e3fbfe7dad","Cyan SkinCare",1.5
"62192db0f022c9e3fbfe7db1","Speed & Sprocket Cycle Works",1.5
"62192db0f022c9e3fbfe7db5","Liaison & partners",0
"62192db0f022c9e3fbfe7db9","IndieGetup",1.5
"62192db0f022c9e3fbfe7dbd","Seed Studio Landscape Design",1.5
"62192db0f022c9e3fbfe7dc1","Pro Sound Effects",1.5
"62192db0f022c9e3fbfe7dc5","Tabi Jet Sets",0
"62192db0f022c9e3fbfe7dc9","uBu Foods",1.5
"62192db0f022c9e3fbfe7dcd","Cape Clasp",1.5
"62192db0f022c9e3fbfe7dd1","Moxie Bookkeeping",1.5
"62192db0f022c9e3fbfe7dd5","Tim's Naturals",1.5
"62192db0f022c9e3fbfe7dd9","Universal Pantry",1.5
"62192db0f022c9e3fbfe7ddd","Asha Apothecary, LLC",1.5
"62192db0f022c9e3fbfe7de1","MVMT - Dive Watch",1.5
"62192db0f022c9e3fbfe7de5","Green Business Bureau",1.5
"62192db0f022c9e3fbfe7de9","Duft Watterson",1.5
"62192db0f022c9e3fbfe7ded","Terre Mere Cosmetics",1.5
"62192db0f022c9e3fbfe7df1","South City Ciderworks",0
"62192db0f022c9e3fbfe7df5","Fusion Solutions",1.5
"62192db0f022c9e3fbfe7df9","Deep Woods Web",1.5
"62192db0f022c9e3fbfe7dfd","Sustainable Goods Corp",0
"62192db0f022c9e3fbfe7e01","High Mountain Creative",1.5
"62192db0f022c9e3fbfe7e05","Thin Book Publishing",1.5
"62192db0f022c9e3fbfe7e09","Charlie & Echo",1.5
"62192db1f022c9e3fbfe7e0d","Seek Dry Goods",1.5
"62192db1f022c9e3fbfe7e11","Ridge Merino",1.5
"62192db1f022c9e3fbfe7e15","ourCommonplace",1.5
"62192db1f022c9e3fbfe7e19","Threshold Enviro",0
"62192db1f022c9e3fbfe7e1d","TOLAGO, LLC.",1.5
"62192db1f022c9e3fbfe7e21","B&E's Trees",1.5
"62192db1f022c9e3fbfe7e25","Sala Verde",0
"62192db1f022c9e3fbfe7e29","Del Pacifico Wild Caught Seafoods",0
"62192db1f022c9e3fbfe7e2d","Bozeman Creative",1.5
"62192db1f022c9e3fbfe7e31","JOOB ActiveWear",1.5
"62192db1f022c9e3fbfe7e35","Art of Play",0
"62192db1f022c9e3fbfe7e39","22 Degrees",1.5
"62192db1f022c9e3fbfe7e3d","Pirani Life",1.5
"62192db1f022c9e3fbfe7e41","A Wild Soap Bar",1.5
"62192db1f022c9e3fbfe7e45","www.gristmilldistillers.com",1.5
"62192db1f022c9e3fbfe7e49","Vibrant Souls",1.5
"62192db1f022c9e3fbfe7e4d","Hudson Made",1.5
"62192db1f022c9e3fbfe7e51","Play & Public",1.5
"62192db1f022c9e3fbfe7e55","Howl at the Spoon",1.5
"62192db1f022c9e3fbfe7e59","Label 180",1.5
"62192db1f022c9e3fbfe7e5d","Inland Solar",0
"62192db1f022c9e3fbfe7e61","Terrasoul Superfoods - Sun Alchemy",13
"62192db1f022c9e3fbfe7e65","Earthwell",1.5
"62192db1f022c9e3fbfe7e69","SPIRIT Tea, LLC",0
"62192db1f022c9e3fbfe7e6d","Motiv",0
"62192db1f022c9e3fbfe7e71","Good good good",1.5
"62192db1f022c9e3fbfe7e75","Ship to Shore Traveler",1.5
"62192db1f022c9e3fbfe7e79","LifeElevated Consulting",0
"62192db1f022c9e3fbfe7e7d","Terracotta Plant Shop",1.5
"62192db1f022c9e3fbfe7e81","This Good World Network",1.5
"62192db1f022c9e3fbfe7e85","Palmar Goods",0
"62192db1f022c9e3fbfe7e89","Brandarella",1.5
"62192db1f022c9e3fbfe7e8d","ROTBLOC",0
"62192db1f022c9e3fbfe7e91","Fertile Hope Yoga",0
"62192db1f022c9e3fbfe7e95","Greater Good Events",0
"62192db1f022c9e3fbfe7e99","Centric Instruments",0
"62192db2f022c9e3fbfe7e9d","Mizu",0
"62192db2f022c9e3fbfe7ea1","Shel",1.5
"62192db2f022c9e3fbfe7ea5","Mangata Lifestyle",1.5
"62192db2f022c9e3fbfe7ea9","Abode Energy Management",1.5
"62192db2f022c9e3fbfe7ead","Lifetime Legal",1.5
"62192db2f022c9e3fbfe7eb1","SWAGGER",1.5
"62192db2f022c9e3fbfe7eb5","Merchant Giving Project",0
"62192db2f022c9e3fbfe7eb9","ABD Culture",1.5
"62192db2f022c9e3fbfe7ebd","Hülya Swim",1.5
"62192db2f022c9e3fbfe7ec1","Mommy Moo Moo",1.5
"62192db2f022c9e3fbfe7ec5","Casanoah Coffee",1.5
"62192db2f022c9e3fbfe7ec9","Wash with Water",1.5
"62192db2f022c9e3fbfe7ecd","Small World Adventures",1.5
"62192db2f022c9e3fbfe7ed1","Epic Grounds, LLC",1.5
"62192db2f022c9e3fbfe7ed5","Substance Skatepark LLC",1.5
"62192db2f022c9e3fbfe7ed9","Pheroe",1.5
"62192db2f022c9e3fbfe7edd","Udall Caribbean, LLC",1.5
"62192db2f022c9e3fbfe7ee1","ComePlum",1.5
"62192db2f022c9e3fbfe7ee5","Canon Collaborative",1.5
"62192db2f022c9e3fbfe7ee9","HandiGuru️",1.5
"62192db2f022c9e3fbfe7eed","Nomadic Home + Co.",0
"62192db2f022c9e3fbfe7ef1","Alvarado Street Brewery",1.5
"62192db2f022c9e3fbfe7ef5","Stuart and Lau LLC",1.5
"62192db2f022c9e3fbfe7ef9","Swann Creative Design",1.5
"62192db2f022c9e3fbfe7efd","Tensyl Security",1.5
"62192db2f022c9e3fbfe7f01","Jack Bakes inc.",1.5
"62192db2f022c9e3fbfe7f05","EConscious",0
"62192db2f022c9e3fbfe7f09","Salish Sea Organic Liqueurs",1.5
"62192db2f022c9e3fbfe7f0d","Vermont Woods Studios",1.5
"62192db2f022c9e3fbfe7f11","Baby Wit LLC",1.5
"62192db2f022c9e3fbfe7f15","Revel Wine",1.5
"62192db2f022c9e3fbfe7f19","Timelapse",0
"62192db2f022c9e3fbfe7f1d","Sackcloth & Ashes",1.5
"62192db2f022c9e3fbfe7f21","Good Intent",1.5
"62192db2f022c9e3fbfe7f25","MRW Connected",0
"62192db2f022c9e3fbfe7f29","Scott Smorra Photography, LLC",1.5
"62192db3f022c9e3fbfe7f2d","ERIN",0
"62192db3f022c9e3fbfe7f31","Hectare's Wellness Innovations",1.5
"62192db3f022c9e3fbfe7f35","Kuppy LLC",1.5
"62192db3f022c9e3fbfe7f39","Two Trees Strategy",0
"62192db3f022c9e3fbfe7f3d","Mazz Hanna",1.5
"62192db3f022c9e3fbfe7f41","HOALife",0
"62192db3f022c9e3fbfe7f45","Conscious Life Resources",0
"62192db3f022c9e3fbfe7f49","McCarthy River Tours & Outfitters",0
"62192db3f022c9e3fbfe7f4d","Trisaetum Winery",1.5
"62192db3f022c9e3fbfe7f51","South Slope Farms",1.5
"62192db3f022c9e3fbfe7f55","Zero Waste Company",1.5
"62192db3f022c9e3fbfe7f59","beauty and kin, llc // dba: allyoos",1.5
"62192db3f022c9e3fbfe7f5d","Altalena Wholesale",1.5
"62192db3f022c9e3fbfe7f61","Neon Wave",1.5
"62192db3f022c9e3fbfe7f65","Saw-Dog Coffee",1.5
"62192db3f022c9e3fbfe7f69","California Classics",1.5
"62192db3f022c9e3fbfe7f6d","Miaou",1.5
"62192db3f022c9e3fbfe7f71","Surf Sweets",1.5
"62192db3f022c9e3fbfe7f75","Glennlay Inc",0
"62192db3f022c9e3fbfe7f79","ATTAINABLE",1.5
"62192db3f022c9e3fbfe7f7d","Nature Head",1.5
"62192db3f022c9e3fbfe7f81","Swell Advisors",1.5
"62192db3f022c9e3fbfe7f85","Do Your Planet a Solid",0
"62192db3f022c9e3fbfe7f89","Project Felicia",1.5
"62192db3f022c9e3fbfe7f8d","Outer",1.5
"62192db3f022c9e3fbfe7f91","Alpenglow Agency",1.5
"62192db3f022c9e3fbfe7f95","Reign Water Company",0
"62192db3f022c9e3fbfe7f99","The Path to Luma LLC",1.5
"62192db3f022c9e3fbfe7f9d","Prospect Farms",1.5
"62192db3f022c9e3fbfe7fa1","Backroads Pictures",1.5
