"companyId","companyName","dataSource","expiration","isPrimary"
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe4309","PulteGroup","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e459","Parker Hannifin","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe42d1","The Progressive","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d47f022c9e3fbfe432d","The Procter & Gamble Company","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe42c5","Principal Financial Group","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e477","Pfizer","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192ddff022c9e3fbfe9825","PepsiCo","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0d1be67b7d4291e456","Penumbra","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe4305","Pegasystems","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d47f022c9e3fbfe42cd","Public Service Enterprise Group","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d46f022c9e3fbfe42b5","Paylocity Holding Corporation","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
